,Date,Symbol,Price,Open,High,Low,Volume
2082,"Jun 19, 2019",ETH,268.26,264.59,269.79,263.61,6.23M
2083,"Jun 18, 2019",ETH,264.59,273.02,273.26,261.76,7.39M
2084,"Jun 17, 2019",ETH,273.0,268.0,274.14,266.96,7.41M
2085,"Jun 16, 2019",ETH,267.98,267.74,282.75,263.96,8.66M
2086,"Jun 15, 2019",ETH,267.75,262.53,271.61,260.92,6.52M
2087,"Jun 14, 2019",ETH,262.53,254.89,268.81,252.01,6.87M
2088,"Jun 13, 2019",ETH,254.86,261.38,262.47,254.02,7.30M
2089,"Jun 12, 2019",ETH,261.54,244.38,261.67,242.57,7.89M
2090,"Jun 11, 2019",ETH,244.41,246.85,247.77,237.6,6.92M
2091,"Jun 10, 2019",ETH,246.86,231.21,246.99,227.38,8.39M
2092,"Jun 09, 2019",ETH,231.27,243.43,244.36,227.0,7.80M
2093,"Jun 08, 2019",ETH,243.42,248.98,250.51,241.09,6.23M
2094,"Jun 07, 2019",ETH,248.98,248.63,253.12,244.33,7.41M
2095,"Jun 06, 2019",ETH,248.54,245.81,250.0,236.4,7.72M
2096,"Jun 05, 2019",ETH,245.83,241.27,248.24,237.94,8.64M
2097,"Jun 04, 2019",ETH,241.26,250.26,251.47,235.35,11.39M
2098,"Jun 03, 2019",ETH,250.37,269.03,269.77,248.77,9.23M
2099,"Jun 02, 2019",ETH,269.01,264.26,272.64,263.59,7.31M
2100,"Jun 01, 2019",ETH,264.31,267.94,274.94,261.14,9.06M
2101,"May 31, 2019",ETH,267.99,254.57,268.7,246.61,11.63M
2102,"May 30, 2019",ETH,254.52,268.62,287.99,241.51,15.52M
2103,"May 29, 2019",ETH,268.61,271.16,273.72,260.85,22.33M
2104,"May 28, 2019",ETH,271.18,270.97,275.39,265.5,9.35M
2105,"May 27, 2019",ETH,270.98,264.66,279.07,262.96,11.58M
2106,"May 26, 2019",ETH,264.68,250.69,268.75,245.92,10.06M
2107,"May 25, 2019",ETH,250.68,249.2,256.9,247.9,8.58M
2108,"May 24, 2019",ETH,249.17,244.68,254.22,241.74,10.07M
2109,"May 23, 2019",ETH,244.68,244.35,247.3,231.89,13.07M
2110,"May 22, 2019",ETH,244.34,253.7,259.7,241.68,10.83M
2111,"May 21, 2019",ETH,253.76,250.72,261.59,246.85,10.24M
2112,"May 20, 2019",ETH,250.72,259.68,259.68,238.64,12.38M
2113,"May 19, 2019",ETH,259.63,233.87,263.05,232.85,14.38M
2114,"May 18, 2019",ETH,233.89,244.38,247.84,232.13,13.93M
2115,"May 17, 2019",ETH,244.45,264.68,267.8,224.62,22.54M
2116,"May 16, 2019",ETH,264.69,248.14,278.52,244.27,25.14M
2117,"May 15, 2019",ETH,248.15,217.34,249.78,217.32,18.66M
2118,"May 14, 2019",ETH,217.42,196.0,220.02,195.22,16.80M
2119,"May 13, 2019",ETH,196.02,188.09,206.1,185.69,14.80M
2120,"May 12, 2019",ETH,188.07,192.17,202.93,182.81,18.52M
2121,"May 11, 2019",ETH,192.27,172.78,204.72,172.75,20.90M
2122,"May 10, 2019",ETH,172.77,170.85,175.78,168.86,12.73M
2123,"May 09, 2019",ETH,170.84,170.76,173.28,167.03,10.03M
2124,"May 08, 2019",ETH,170.77,169.34,172.68,165.7,9.75M
2125,"May 07, 2019",ETH,169.34,172.99,181.39,169.06,15.23M
2126,"May 06, 2019",ETH,173.0,163.03,176.98,159.66,12.97M
2127,"May 05, 2019",ETH,163.03,163.67,165.25,159.56,8.54M
2128,"May 04, 2019",ETH,163.68,167.87,171.04,160.36,10.23M
2129,"May 03, 2019",ETH,167.86,161.66,169.8,160.86,10.23M
2130,"May 02, 2019",ETH,161.66,160.35,162.88,159.22,8.13M
2131,"May 01, 2019",ETH,160.38,161.84,163.7,158.85,7.74M
2132,"Apr 30, 2019",ETH,161.8,154.94,162.56,154.94,9.57M
2133,"Apr 29, 2019",ETH,154.93,158.3,159.16,152.6,10.69M
2134,"Apr 28, 2019",ETH,158.27,159.43,160.28,157.54,8.28M
2135,"Apr 27, 2019",ETH,159.41,157.96,161.95,156.74,8.51M
2136,"Apr 26, 2019",ETH,157.97,155.16,161.82,152.32,11.52M
2137,"Apr 25, 2019",ETH,155.18,165.23,165.81,151.73,10.78M
2138,"Apr 24, 2019",ETH,165.22,169.94,170.53,154.87,11.61M
2139,"Apr 23, 2019",ETH,169.95,170.87,175.92,169.01,10.17M
2140,"Apr 22, 2019",ETH,170.87,168.5,172.32,167.07,8.62M
2141,"Apr 21, 2019",ETH,168.52,172.89,173.42,164.81,8.78M
2142,"Apr 20, 2019",ETH,172.73,172.79,176.71,170.17,8.19M
2143,"Apr 19, 2019",ETH,172.79,173.34,173.41,169.15,9.26M
2144,"Apr 18, 2019",ETH,173.33,165.91,175.02,165.38,10.16M
2145,"Apr 17, 2019",ETH,165.9,165.61,167.21,164.26,7.56M
2146,"Apr 16, 2019",ETH,165.65,160.16,166.64,159.52,7.66M
2147,"Apr 15, 2019",ETH,160.17,167.3,168.63,153.65,7.71M
2148,"Apr 14, 2019",ETH,167.29,163.19,168.18,161.52,5.89M
2149,"Apr 13, 2019",ETH,163.19,163.46,165.27,161.34,5.52M
2150,"Apr 12, 2019",ETH,163.47,164.37,166.08,158.93,7.12M
2151,"Apr 11, 2019",ETH,164.36,177.39,177.63,159.6,11.11M
2152,"Apr 10, 2019",ETH,177.37,175.09,183.49,171.61,12.10M
2153,"Apr 09, 2019",ETH,175.09,179.16,179.24,172.15,10.82M
2154,"Apr 08, 2019",ETH,179.16,174.32,185.54,171.87,14.83M
2155,"Apr 07, 2019",ETH,174.33,165.58,175.37,164.17,9.88M
2156,"Apr 06, 2019",ETH,165.55,164.93,172.53,160.22,10.37M
2157,"Apr 05, 2019",ETH,164.93,157.43,167.34,156.42,10.06M
2158,"Apr 04, 2019",ETH,157.43,160.34,164.33,153.26,13.55M
2159,"Apr 03, 2019",ETH,160.34,163.47,177.29,152.24,47.66M
2160,"Apr 02, 2019",ETH,163.47,141.5,165.42,141.29,36.03M
2161,"Apr 01, 2019",ETH,141.5,141.77,143.28,140.26,11.85M
2162,"Mar 31, 2019",ETH,141.79,142.65,142.69,140.71,9.33M
2163,"Mar 30, 2019",ETH,142.65,143.38,145.85,140.43,12.81M
2164,"Mar 29, 2019",ETH,143.38,138.17,143.53,138.13,12.09M
2165,"Mar 28, 2019",ETH,138.15,139.63,140.33,137.68,9.52M
2166,"Mar 27, 2019",ETH,139.65,134.37,140.08,133.89,15.47M
2167,"Mar 26, 2019",ETH,134.37,134.25,134.99,132.61,9.47M
2168,"Mar 25, 2019",ETH,134.25,136.44,137.05,132.36,11.49M
2169,"Mar 24, 2019",ETH,136.44,137.53,137.53,135.5,9.66M
2170,"Mar 23, 2019",ETH,137.53,136.42,138.3,135.76,9.16M
2171,"Mar 22, 2019",ETH,136.42,135.11,137.44,134.65,10.18M
2172,"Mar 21, 2019",ETH,135.11,139.32,139.74,133.05,12.95M
2173,"Mar 20, 2019",ETH,139.31,138.72,139.75,136.56,10.46M
2174,"Mar 19, 2019",ETH,138.72,137.92,139.5,137.1,10.84M
2175,"Mar 18, 2019",ETH,137.92,138.91,141.87,136.86,12.87M
2176,"Mar 17, 2019",ETH,138.91,141.15,141.17,137.61,9.79M
2177,"Mar 16, 2019",ETH,141.15,136.77,143.95,136.75,16.89M
2178,"Mar 15, 2019",ETH,136.75,132.44,137.68,132.44,12.55M
2179,"Mar 14, 2019",ETH,132.45,131.97,134.82,130.48,9.79M
2180,"Mar 13, 2019",ETH,131.97,133.81,133.84,131.2,9.59M
2181,"Mar 12, 2019",ETH,133.8,132.99,134.93,129.14,13.03M
2182,"Mar 11, 2019",ETH,132.99,135.72,136.23,131.66,11.17M
2183,"Mar 10, 2019",ETH,135.72,137.52,137.75,134.53,9.21M
2184,"Mar 09, 2019",ETH,137.52,133.84,138.57,133.38,10.79M
2185,"Mar 08, 2019",ETH,133.85,136.93,139.45,131.66,12.38M
2186,"Mar 07, 2019",ETH,136.93,137.62,139.98,135.72,13.29M
2187,"Mar 06, 2019",ETH,137.62,136.82,149.49,133.94,14.70M
2188,"Mar 05, 2019",ETH,136.82,125.97,141.11,125.44,16.74M
2189,"Mar 04, 2019",ETH,125.97,131.02,131.57,123.25,14.11M
2190,"Mar 03, 2019",ETH,131.01,132.77,168.42,129.05,10.64M
2191,"Mar 02, 2019",ETH,132.76,135.72,136.36,130.74,11.29M
2192,"Mar 01, 2019",ETH,135.72,135.47,138.06,128.46,9.73M
2193,"Feb 28, 2019",ETH,135.47,135.2,138.56,133.09,16.08M
2194,"Feb 27, 2019",ETH,135.2,136.66,159.6,128.15,16.11M
2195,"Feb 26, 2019",ETH,136.67,138.26,138.66,134.48,11.75M
2196,"Feb 25, 2019",ETH,138.27,132.94,141.57,132.85,10.55M
2197,"Feb 24, 2019",ETH,132.93,158.31,165.79,132.87,14.30M
2198,"Feb 23, 2019",ETH,158.3,147.97,159.31,146.28,8.31M
2199,"Feb 22, 2019",ETH,147.97,145.79,148.83,144.27,6.79M
2200,"Feb 21, 2019",ETH,145.78,149.01,149.55,143.5,7.21M
2201,"Feb 20, 2019",ETH,149.11,144.02,149.46,140.88,8.61M
2202,"Feb 19, 2019",ETH,144.01,145.79,149.84,143.8,9.90M
2203,"Feb 18, 2019",ETH,145.8,133.79,147.64,125.07,11.93M
2204,"Feb 17, 2019",ETH,133.79,122.88,135.27,122.78,8.67M
2205,"Feb 16, 2019",ETH,122.87,121.72,124.5,121.71,5.33M
2206,"Feb 15, 2019",ETH,121.73,120.97,124.0,120.87,5.69M
2207,"Feb 14, 2019",ETH,120.97,122.21,124.46,120.44,5.81M
2208,"Feb 13, 2019",ETH,122.22,122.66,126.17,121.06,6.17M
2209,"Feb 12, 2019",ETH,122.64,121.32,123.99,119.28,5.74M
2210,"Feb 11, 2019",ETH,121.3,124.94,125.05,119.55,6.13M
2211,"Feb 10, 2019",ETH,124.92,119.44,125.46,116.42,6.32M
2212,"Feb 09, 2019",ETH,119.44,119.27,121.09,117.96,5.21M
2213,"Feb 08, 2019",ETH,119.23,104.55,122.58,103.89,9.19M
2214,"Feb 07, 2019",ETH,104.55,104.63,106.12,104.29,5.05M
2215,"Feb 06, 2019",ETH,104.63,107.37,107.67,102.28,6.15M
2216,"Feb 05, 2019",ETH,107.37,107.91,108.32,106.6,4.67M
2217,"Feb 04, 2019",ETH,107.9,107.63,109.24,106.95,5.02M
2218,"Feb 03, 2019",ETH,107.62,110.67,111.25,106.36,5.01M
2219,"Feb 02, 2019",ETH,110.68,106.99,111.16,106.29,4.23M
2220,"Feb 01, 2019",ETH,106.98,106.74,108.54,104.41,4.98M
2221,"Jan 31, 2019",ETH,106.71,108.51,110.56,105.86,5.11M
2222,"Jan 30, 2019",ETH,108.52,104.76,109.67,103.82,5.95M
2223,"Jan 29, 2019",ETH,104.79,105.82,107.32,102.89,5.41M
2224,"Jan 28, 2019",ETH,105.82,112.5,113.14,101.6,7.45M
2225,"Jan 27, 2019",ETH,112.5,115.83,116.24,112.03,4.65M
2226,"Jan 26, 2019",ETH,115.83,115.5,117.63,115.37,3.48M
2227,"Jan 25, 2019",ETH,115.5,116.7,117.41,115.03,4.75M
2228,"Jan 24, 2019",ETH,116.71,116.84,117.32,114.93,4.38M
2229,"Jan 23, 2019",ETH,116.84,118.23,119.01,115.52,4.35M
2230,"Jan 22, 2019",ETH,118.23,116.05,119.47,112.36,5.11M
2231,"Jan 21, 2019",ETH,116.05,117.52,118.04,114.15,4.80M
2232,"Jan 20, 2019",ETH,117.52,123.0,123.52,116.25,3.93M
2233,"Jan 19, 2019",ETH,123.02,119.34,125.37,119.34,3.36M
2234,"Jan 18, 2019",ETH,119.34,122.02,122.19,118.27,2.59M
2235,"Jan 17, 2019",ETH,122.03,121.71,123.03,117.51,3.61M
2236,"Jan 16, 2019",ETH,121.72,119.59,126.5,119.1,3.83M
2237,"Jan 15, 2019",ETH,119.62,127.55,129.6,116.9,4.31M
2238,"Jan 14, 2019",ETH,127.53,114.65,130.3,114.62,3.86M
2239,"Jan 13, 2019",ETH,114.64,123.75,124.09,112.79,2.98M
2240,"Jan 12, 2019",ETH,123.75,125.15,126.15,122.73,2.21M
2241,"Jan 11, 2019",ETH,125.15,125.61,127.83,121.28,3.77M
2242,"Jan 10, 2019",ETH,125.63,148.78,150.09,121.98,6.48M
2243,"Jan 09, 2019",ETH,148.79,148.41,152.57,147.95,2.34M
2244,"Jan 08, 2019",ETH,148.41,149.96,152.21,146.29,3.04M
2245,"Jan 07, 2019",ETH,149.96,154.96,156.36,148.47,2.88M
2246,"Jan 06, 2019",ETH,154.96,153.48,158.29,148.63,4.23M
2247,"Jan 05, 2019",ETH,153.49,152.87,159.78,152.84,4.85M
2248,"Jan 04, 2019",ETH,152.86,146.94,155.4,145.29,4.92M
2249,"Jan 03, 2019",ETH,146.94,152.96,154.3,144.39,4.02M
2250,"Jan 02, 2019",ETH,152.95,139.58,155.93,138.74,5.51M
2251,"Jan 01, 2019",ETH,139.61,131.9,140.51,130.67,3.05M
2252,"Dec 31, 2018",ETH,131.9,138.45,138.72,129.61,3.23M
2253,"Dec 30, 2018",ETH,138.45,133.64,139.76,129.51,4.35M
2254,"Dec 29, 2018",ETH,133.67,136.59,146.02,130.71,5.92M
2255,"Dec 28, 2018",ETH,136.61,114.57,137.22,113.14,5.94M
2256,"Dec 27, 2018",ETH,114.56,130.06,131.51,112.59,4.83M
2257,"Dec 26, 2018",ETH,130.06,128.39,136.13,123.39,5.11M
2258,"Dec 25, 2018",ETH,128.39,139.06,139.74,122.14,7.04M
2259,"Dec 24, 2018",ETH,139.23,129.6,158.27,129.48,9.39M
2260,"Dec 23, 2018",ETH,129.6,115.85,132.46,115.79,6.66M
2261,"Dec 22, 2018",ETH,115.84,108.18,115.87,105.97,3.30M
2262,"Dec 21, 2018",ETH,108.18,114.6,118.67,105.59,5.18M
2263,"Dec 20, 2018",ETH,114.61,99.36,116.35,98.63,6.34M
2264,"Dec 19, 2018",ETH,99.37,100.68,107.89,98.57,5.58M
2265,"Dec 18, 2018",ETH,100.66,94.37,101.33,91.96,4.66M
2266,"Dec 17, 2018",ETH,94.37,84.72,96.99,84.61,5.37M
2267,"Dec 16, 2018",ETH,84.72,83.9,87.62,83.89,3.61M
2268,"Dec 15, 2018",ETH,83.9,83.81,85.07,81.97,3.04M
2269,"Dec 14, 2018",ETH,83.81,86.31,87.0,82.28,3.84M
2270,"Dec 13, 2018",ETH,86.31,89.62,90.72,84.83,3.94M
2271,"Dec 12, 2018",ETH,89.62,87.72,91.33,87.19,3.46M
2272,"Dec 11, 2018",ETH,88.32,90.18,91.94,86.25,4.38M
2273,"Dec 10, 2018",ETH,90.17,93.62,95.3,88.68,4.15M
2274,"Dec 09, 2018",ETH,93.62,90.56,98.76,88.82,4.88M
2275,"Dec 08, 2018",ETH,90.57,93.28,97.98,84.75,5.68M
2276,"Dec 07, 2018",ETH,93.27,90.85,96.99,77.65,7.73M
2277,"Dec 06, 2018",ETH,90.86,102.36,104.42,90.57,5.06M
2278,"Dec 05, 2018",ETH,102.33,110.14,110.7,102.24,3.04M
2279,"Dec 04, 2018",ETH,110.09,108.66,113.16,106.13,2.48M
2280,"Dec 03, 2018",ETH,108.66,116.4,127.08,106.79,2.66M
2281,"Dec 02, 2018",ETH,116.41,118.23,120.71,116.08,2.10M
2282,"Dec 01, 2018",ETH,118.23,113.76,120.45,111.62,2.87M
2283,"Nov 30, 2018",ETH,113.77,117.86,119.8,111.73,4.27M
2284,"Nov 29, 2018",ETH,117.85,122.75,123.77,114.81,4.00M
2285,"Nov 28, 2018",ETH,122.74,111.19,126.6,111.19,5.41M
2286,"Nov 27, 2018",ETH,111.18,110.08,113.67,102.84,5.42M
2287,"Nov 26, 2018",ETH,110.08,118.03,120.56,106.44,5.09M
2288,"Nov 25, 2018",ETH,118.04,114.42,121.1,102.8,6.74M
2289,"Nov 24, 2018",ETH,114.43,124.63,129.34,111.79,3.81M
2290,"Nov 23, 2018",ETH,124.64,126.17,128.08,119.76,4.47M
2291,"Nov 22, 2018",ETH,126.12,137.75,139.74,125.93,2.92M
2292,"Nov 21, 2018",ETH,137.72,132.9,140.86,126.84,5.12M
2293,"Nov 20, 2018",ETH,132.92,150.27,153.55,127.3,7.69M
2294,"Nov 19, 2018",ETH,150.12,178.76,178.93,146.86,5.23M
2295,"Nov 18, 2018",ETH,178.65,176.53,182.07,176.06,1.59M
2296,"Nov 17, 2018",ETH,176.53,176.99,177.93,174.94,44.19M
2297,"Nov 16, 2018",ETH,177.01,184.1,184.88,175.29,43.39M
2298,"Nov 15, 2018",ETH,184.1,187.51,189.79,171.99,69.51M
2299,"Nov 14, 2018",ETH,187.46,210.44,210.59,177.34,45.72M
2300,"Nov 13, 2018",ETH,210.44,212.79,213.88,209.4,27.77M
2301,"Nov 12, 2018",ETH,212.79,213.1,214.95,211.54,17.81M
2302,"Nov 11, 2018",ETH,213.18,213.19,214.22,209.51,48.66M
2303,"Nov 10, 2018",ETH,213.21,211.39,215.47,210.61,10.44M
2304,"Nov 09, 2018",ETH,211.39,212.87,215.26,209.23,3.47M
2305,"Nov 08, 2018",ETH,212.87,218.8,220.53,212.79,23.56M
2306,"Nov 07, 2018",ETH,218.8,220.22,224.64,217.16,15.96M
2307,"Nov 06, 2018",ETH,220.22,210.67,221.32,209.15,33.87M
2308,"Nov 05, 2018",ETH,210.67,211.86,212.42,207.82,77.47M
2309,"Nov 04, 2018",ETH,211.86,200.27,218.35,199.38,54.20M
2310,"Nov 03, 2018",ETH,200.23,202.67,203.16,199.63,8.62M
2311,"Nov 02, 2018",ETH,202.66,198.17,203.75,198.13,7.26M
2312,"Dec 31, 2021",ADA,1.309,1.358,1.3819,1.2819,184.18M
2313,"Dec 30, 2021",ADA,1.3589,1.3307,1.3778,1.2992,195.11M
2314,"Dec 29, 2021",ADA,1.3304,1.3998,1.4368,1.3247,229.60M
2315,"Dec 28, 2021",ADA,1.3982,1.5142,1.5381,1.3792,347.26M
2316,"Dec 27, 2021",ADA,1.5139,1.4543,1.5912,1.451,265.20M
2317,"Dec 26, 2021",ADA,1.4544,1.4529,1.4669,1.4089,160.28M
2318,"Dec 25, 2021",ADA,1.4529,1.3913,1.4598,1.3833,138.23M
2319,"Dec 24, 2021",ADA,1.3913,1.4733,1.4899,1.3829,193.99M
2320,"Dec 23, 2021",ADA,1.4731,1.3271,1.4898,1.3089,327.18M
2321,"Dec 22, 2021",ADA,1.3271,1.2806,1.3667,1.2762,246.15M
2322,"Dec 21, 2021",ADA,1.2805,1.2366,1.2889,1.2274,198.29M
2323,"Dec 20, 2021",ADA,1.2361,1.2444,1.26,1.202,238.60M
2324,"Dec 19, 2021",ADA,1.2445,1.2423,1.31,1.2404,206.66M
2325,"Dec 18, 2021",ADA,1.2423,1.2183,1.2666,1.201,196.30M
2326,"Dec 17, 2021",ADA,1.2183,1.2399,1.2579,1.1848,259.72M
2327,"Dec 16, 2021",ADA,1.2399,1.3109,1.3295,1.2383,224.05M
2328,"Dec 15, 2021",ADA,1.3116,1.2665,1.3298,1.205,280.96M
2329,"Dec 14, 2021",ADA,1.2665,1.2231,1.2821,1.2007,306.88M
2330,"Dec 13, 2021",ADA,1.2231,1.3461,1.3561,1.2007,277.80M
2331,"Dec 12, 2021",ADA,1.3462,1.3515,1.4136,1.3209,262.46M
2332,"Dec 11, 2021",ADA,1.3512,1.2108,1.361,1.1922,314.40M
2333,"Dec 10, 2021",ADA,1.2094,1.2893,1.3322,1.2077,348.26M
2334,"Dec 09, 2021",ADA,1.2895,1.3944,1.408,1.2887,316.74M
2335,"Dec 08, 2021",ADA,1.3943,1.3783,1.4231,1.3399,328.75M
2336,"Dec 07, 2021",ADA,1.3783,1.4212,1.4779,1.3656,419.79M
2337,"Dec 06, 2021",ADA,1.4217,1.3775,1.4379,1.2556,515.14M
2338,"Dec 05, 2021",ADA,1.3775,1.4228,1.4342,1.2865,583.69M
2339,"Dec 04, 2021",ADA,1.4232,1.5553,1.557,1.1972,867.37M
2340,"Dec 03, 2021",ADA,1.5553,1.7199,1.7281,1.5216,466.59M
2341,"Dec 02, 2021",ADA,1.72,1.5477,1.7565,1.5186,586.89M
2342,"Dec 01, 2021",ADA,1.5471,1.5532,1.6217,1.5331,259.95M
2343,"Nov 30, 2021",ADA,1.5533,1.601,1.6276,1.5461,300.28M
2344,"Nov 29, 2021",ADA,1.6015,1.5941,1.6348,1.5582,290.68M
2345,"Nov 28, 2021",ADA,1.5938,1.5435,1.5987,1.423,358.15M
2346,"Nov 27, 2021",ADA,1.5434,1.5328,1.5845,1.5317,249.90M
2347,"Nov 26, 2021",ADA,1.5299,1.6749,1.6844,1.498,542.99M
2348,"Nov 25, 2021",ADA,1.6749,1.6652,1.7475,1.6199,402.90M
2349,"Nov 24, 2021",ADA,1.6664,1.7508,1.752,1.5876,485.56M
2350,"Nov 23, 2021",ADA,1.7508,1.7762,1.8154,1.7448,242.49M
2351,"Nov 22, 2021",ADA,1.7765,1.8379,1.8379,1.758,220.71M
2352,"Nov 21, 2021",ADA,1.8389,1.9206,1.9239,1.8337,159.81M
2353,"Nov 20, 2021",ADA,1.9205,1.8631,1.955,1.8605,209.57M
2354,"Nov 19, 2021",ADA,1.8637,1.7886,1.8922,1.7551,252.66M
2355,"Nov 18, 2021",ADA,1.7886,1.8763,1.9061,1.7038,352.09M
2356,"Nov 17, 2021",ADA,1.8769,1.8757,1.8912,1.801,394.50M
2357,"Nov 16, 2021",ADA,1.8757,2.018,2.018,1.7702,453.59M
2358,"Nov 15, 2021",ADA,2.0178,2.0398,2.0928,2.0134,152.83M
2359,"Nov 14, 2021",ADA,2.0398,2.0505,2.0693,2.0103,111.32M
2360,"Nov 13, 2021",ADA,2.0505,2.0452,2.0792,2.0215,190.95M
2361,"Nov 12, 2021",ADA,2.0452,2.08,2.0984,1.9919,300.50M
2362,"Nov 11, 2021",ADA,2.08,2.1004,2.1521,2.062,406.24M
2363,"Nov 10, 2021",ADA,2.1004,2.2675,2.3263,1.9428,845.19M
2364,"Nov 09, 2021",ADA,2.2673,2.1256,2.3746,2.1058,849.35M
2365,"Nov 08, 2021",ADA,2.1256,2.0197,2.1382,2.0094,287.42M
2366,"Nov 07, 2021",ADA,2.0185,2.0048,2.034,1.975,155.52M
2367,"Nov 06, 2021",ADA,2.0045,1.9814,2.0374,1.9437,175.90M
2368,"Nov 05, 2021",ADA,1.9815,1.9826,2.0168,1.961,202.76M
2369,"Nov 04, 2021",ADA,1.9836,2.0622,2.1026,1.9488,369.44M
2370,"Nov 03, 2021",ADA,2.0622,1.9695,2.1429,1.9502,505.06M
2371,"Nov 02, 2021",ADA,1.9694,1.9488,1.9949,1.9348,211.94M
2372,"Nov 01, 2021",ADA,1.9488,1.9656,2.0178,1.9159,270.39M
2373,"Oct 31, 2021",ADA,1.9649,1.9547,2.025,1.9182,244.03M
2374,"Oct 30, 2021",ADA,1.9547,2.0133,2.0179,1.9271,222.19M
2375,"Oct 29, 2021",ADA,2.0121,1.9862,2.0461,1.981,287.00M
2376,"Oct 28, 2021",ADA,1.9856,1.9107,2.0578,1.9079,546.72M
2377,"Oct 27, 2021",ADA,1.9107,2.1369,2.155,1.8102,643.95M
2378,"Oct 26, 2021",ADA,2.1369,2.1448,2.2006,2.1244,240.93M
2379,"Oct 25, 2021",ADA,2.1448,2.1192,2.1767,2.1145,164.12M
2380,"Oct 24, 2021",ADA,2.1192,2.1655,2.1679,2.093,158.55M
2381,"Oct 23, 2021",ADA,2.1646,2.1551,2.1744,2.1337,158.87M
2382,"Oct 22, 2021",ADA,2.1549,2.1368,2.2094,2.1304,277.28M
2383,"Oct 21, 2021",ADA,2.1368,2.1884,2.2969,2.1341,445.86M
2384,"Oct 20, 2021",ADA,2.188,2.1099,2.2063,2.0919,224.73M
2385,"Oct 19, 2021",ADA,2.1106,2.1288,2.1571,2.0928,179.35M
2386,"Oct 18, 2021",ADA,2.1288,2.1573,2.1739,2.1074,178.76M
2387,"Oct 17, 2021",ADA,2.1571,2.1765,2.1883,2.0952,191.46M
2388,"Oct 16, 2021",ADA,2.1765,2.2172,2.2492,2.1704,264.83M
2389,"Oct 15, 2021",ADA,2.2162,2.1725,2.2419,2.1392,348.05M
2390,"Oct 14, 2021",ADA,2.1725,2.1877,2.2227,2.1573,203.22M
2391,"Oct 13, 2021",ADA,2.1877,2.1171,2.1983,2.082,248.18M
2392,"Oct 12, 2021",ADA,2.1169,2.1714,2.1714,2.0729,290.96M
2393,"Oct 11, 2021",ADA,2.1715,2.1892,2.249,2.1185,242.66M
2394,"Oct 10, 2021",ADA,2.1895,2.2679,2.2767,2.1658,189.65M
2395,"Oct 09, 2021",ADA,2.2656,2.2363,2.2998,2.2208,147.26M
2396,"Oct 08, 2021",ADA,2.2348,2.2765,2.3109,2.2198,178.97M
2397,"Oct 07, 2021",ADA,2.2762,2.2101,2.3712,2.1521,324.64M
2398,"Oct 06, 2021",ADA,2.2099,2.233,2.25,2.1125,235.79M
2399,"Oct 05, 2021",ADA,2.233,2.1902,2.2569,2.1799,168.24M
2400,"Oct 04, 2021",ADA,2.19,2.2511,2.2521,2.1512,192.08M
2401,"Oct 03, 2021",ADA,2.2511,2.2487,2.3081,2.222,193.75M
2402,"Oct 02, 2021",ADA,2.2488,2.2554,2.3207,2.1938,274.02M
2403,"Oct 01, 2021",ADA,2.2572,2.1162,2.2735,2.0929,328.38M
2404,"Sep 30, 2021",ADA,2.1164,2.0655,2.1349,2.0515,250.07M
2405,"Sep 29, 2021",ADA,2.0658,2.037,2.1424,2.022,272.69M
2406,"Sep 28, 2021",ADA,2.0367,2.1312,2.1716,2.03,289.31M
2407,"Sep 27, 2021",ADA,2.1307,2.209,2.2726,2.1293,288.51M
2408,"Sep 26, 2021",ADA,2.2084,2.2985,2.2999,2.149,452.94M
2409,"Sep 25, 2021",ADA,2.2985,2.278,2.4553,2.2395,649.94M
2410,"Sep 24, 2021",ADA,2.278,2.3277,2.3436,2.07,656.06M
2411,"Sep 23, 2021",ADA,2.3277,2.2577,2.3442,2.1808,355.13M
2412,"Sep 22, 2021",ADA,2.2591,1.9842,2.2659,1.9691,564.97M
2413,"Sep 21, 2021",ADA,1.983,2.0684,2.2239,1.9132,795.40M
2414,"Sep 20, 2021",ADA,2.0684,2.2827,2.2884,1.9827,-
2415,"Sep 19, 2021",ADA,2.2827,2.3719,2.3959,2.2612,222.62M
2416,"Sep 18, 2021",ADA,2.3719,2.3476,2.4374,2.3126,193.89M
2417,"Sep 17, 2021",ADA,2.3476,2.4171,2.4396,2.3227,235.04M
2418,"Sep 16, 2021",ADA,2.4176,2.5026,2.5119,2.3821,358.13M
2419,"Sep 15, 2021",ADA,2.5025,2.395,2.5811,2.3643,444.87M
2420,"Sep 14, 2021",ADA,2.3934,2.4029,2.4362,2.324,416.79M
2421,"Sep 13, 2021",ADA,2.4036,2.5829,2.5922,2.3112,683.87M
2422,"Sep 12, 2021",ADA,2.5833,2.6352,2.7866,2.5061,837.41M
2423,"Sep 11, 2021",ADA,2.6354,2.3834,2.7945,2.3699,9.74M
2424,"Sep 10, 2021",ADA,2.3825,2.5164,2.5848,2.2786,80.92M
2425,"Sep 09, 2021",ADA,2.5161,2.4699,2.6202,2.3969,573.39M
2426,"Sep 08, 2021",ADA,2.4699,2.5047,2.5614,2.2011,785.86M
2427,"Sep 07, 2021",ADA,2.5047,2.8323,2.8747,2.0316,1.24B
2428,"Sep 06, 2021",ADA,2.8323,2.9106,2.9257,2.7968,324.01M
2429,"Sep 05, 2021",ADA,2.9112,2.8302,2.9552,2.824,283.80M
2430,"Sep 04, 2021",ADA,2.8302,2.9653,2.9653,2.807,128.51M
